;Company;Symbol
2869;Two Harbors Investment Corp Cum Red Pfd Ser C FI;TWO-C
2870;Twitter Inc;TWTR
2871;Time Warner Inc;TWX
2872;Ternium S.A.;TX
2873;Textron Inc;TXT
2874;Tri Continental Corp;TY
2875;Tri Contl Cp 2.50 Pr;TY.P
2876;Tortoise Energy Infrastructure Corp;TYG
2877;Tyler Technologies;TYL
2878;Under Armour Inc Class C Comm;UA
2879;Under Armour;UAA
2880;United Continental Holdings;UAL
2881;Cvr Partners LP;UAN
2882;Urstadt Biddle Properties Inc;UBA
2883;Urstadt Biddle Properties Inc;UBP
2884;Urstadt Biddle Properties Inc;UBP-G
2885;Urstadt Biddle Properties Inc Pfd.;UBP-H
2886;UBS Group Ag;UBS
2887;United Dominion Realty Trust;UDR
2888;Urban Edge Properties;UE
2889;Unifi Inc;UFI
2890;Domtar Corp;UFS
2891;Ugi Corp;UGI
2892;Ultrapar Participacoes S.A.;UGP
2893;Universal Health Services;UHS
2894;Universal Health Realty Income Trust;UHT
2895;Unisys Corp;UIS
2896;Unilever Plc;UL
2897;United Microelectronics Corp;UMC
2898;Umh Properties;UMH
2899;Umh Properties Inc;UMH-B
2900;Umh Properties Inc;UMH-C
2901;Umh Properties Inc Cum Red Pfd Ser D;UMH-D
2902;Unilever Nv;UN
2903;Unifirst Corp;UNF
2904;Unitedhealth Group Inc;UNH
2905;Unumprovident Corp;UNM
2906;Union Pacific Corp;UNP
2907;Unit Corp;UNT
2908;Univar Inc;UNVR
2909;United Parcel Service;UPS
2910;United Rentals;URI
2911;Liberty All-Star Equity Fund;USA
2912;USA Compression Partners LP;USAC
2913;U.S. Bancorp;USB
2914;U.S. Bancorp Depositary Shares;USB-A
2915;U.S. Bancorp Dep Sh;USB-H
2916;U.S. Bancorp;USB-M
2917;U.S. Bancorp;USB-O
2918;USD Partners LP;USDP
2919;US Foods Holding;USFD
2920;USG Corp;USG
2921;United States Cellular Corp;USM
2922;Usana Health Sciences Inc;USNA
2923;U.S. Physical Therapy;USPH
2924;Cohen & Steers Infrastructure Fund;UTF
2925;Universal Technical Institute Inc;UTI
2926;Unitil Corp;UTL
2927;United Technologies Corp;UTX
2928;Universal Insurance Holdings Inc;UVE
2929;Universal Corp;UVV
2930;United States Cellular Corp;UZA
2931;United States Cellular Corpora;UZB
2932;United States Cellular Corpora;UZC
2933;Visa Inc;V
2934;Marriot Vacations Worldwide Cor;VAC
2935;Vale S.A.;VALE
2936;Varian Medical Systems;VAR
2937;Invesco Van Kampen Bond Fund;VBF
2938;Vina Concha Y Toro;VCO
2939;Vocera Communications Inc;VCRA
2940;Invesco California Value Muni Income Trust;VCV
2941;Vectrus Inc;VEC
2942;Vedanta Ltd;VEDL
2943;Veeva Systems Inc;VEEV
2944;Vereit Inc;VER
2945;Vereit Inc;VER-F
2946;Vermilion Energy Inc;VET
2947;V.F. Corp;VFC
2948;Vonage Holdings;VG
2949;Virtus Global Multi-Sector Inc;VGI
2950;Invesco Trust For Investment Grade Municipals;VGM
2951;Vector Group Ltd;VGR
2952;Valhi Inc;VHI
2953;Vici Properties Inc;VICI
2954;Vipshop Holdings Ltd;VIPS
2955;Telecomunicacoes De Sao Paulo ADR;VIV
2956;Voxeljet Ag;VJET
2957;Invesco Muni Trust;VKQ
2958;Valero Energy Corp;VLO
2959;Valero Energy Partners LP;VLP
2960;Controladora Vuela Compaia De;VLRS
2961;Invesco High;VLT
2962;Valley National Bancorp;VLY
2963;Valley National Bancorp;VLY-A
2964;Valley National Bancorp [Nj] Non Cum Perp Pfd Se;VLY-B
2965;Valley National Bancorp;VLY.W
2966;Vulcan Materials Company;VMC
2967;Valmont Industries;VMI
2968;Invesco Muni Opportunity Trust;VMO
2969;Vmware Inc;VMW
2970;Vince Holding Corp;VNCE
2971;Vornado Realty Trust;VNO
2972;Vornado Realty Trust;VNO-K
2973;Vornado Realty Trust;VNO-L
2974;Vornado Realty Trust Redeemable Pfd Ser M;VNO-M
2975;Venator Materials Plc Ordinary Shares;VNTR
2976;Voc Energy Trust;VOC
2977;VOYA Financial Inc;VOYA
2978;Vishay Precision Group;VPG
2979;Invesco Pennsylvania Muni;VPV
2980;Validus Holdings;VR
2981;Validus Holdings Ltd;VR-A
2982;Validus Holdings Ltd;VR-B
2983;Verso Corp;VRS
2984;Veritiv Corp;VRTV
2985;Valeant Pharmaceuticals Intl;VRX
2986;Vishay Intertechnology;VSH
2987;Vitamin Shoppe Inc;VSI
2988;Vivint Solar Inc;VSLR
2989;Versum Materials Inc;VSM
2990;Vistra Energy Corp;VST
2991;Vista Outdoor Inc;VSTO
2992;Invesco Dynamic Credit Fund;VTA
2993;Invesco Trust New York Muni;VTN
2994;Ventas Inc;VTR
2995;Ventas Realty Limited Partner;VTRB
2996;Vectren Corp;VVC
2997;Viad Corp;VVI
2998;Invesco Senior Income Trust;VVR
2999;Valvoline Inc;VVV
3000;Verizon Communications Inc;VZ
3001;Verizon Communications Inc 5.9;VZA
3002;Wayfair Inc;W
3003;Aquaventure Holdings Ltd;WAAS
3004;Wabtec Corp;WAB
3005;Wageworks Inc;WAGE
3006;Wesco Aircraft Holdings Inc;WAIR
3007;Western Alliance Bancorporation;WAL
3008;Western Alliance Bancorporation;WALA
3009;Waters Corp;WAT
3010;500Wan.Com Ltd;WBAI
3011;Wabco Holdings Inc;WBC
3012;Westpac Banking Corp;WBK
3013;Webster Financial Corp;WBS
3014;Webster Financial Corp Pfd;WBS-F
3015;Welbilt Inc;WBT
3016;Wesco International;WCC
3017;Wellcare Group;WCG
3018;Waste Connections Inc;WCN
3019;Walker & Dunlop;WD
3020;Waddell & Reed Financial;WDR
3021;Western Asset Bond Fund;WEA
3022;Wisconsin Energy Corp;WEC
3023;Welltower Inc. Pfd Series I;WEL-I
3024;Welltower Inc;WELL
3025;Western Gas Partners LP;WES
3026;Wex Inc;WEX
3027;Woori Finance Holdings Co Ltd;WF
3028;Wells Fargo & Company;WFC
3029;Wells Fargo Pfd J;WFC-J
3030;Wells Fargo Pfd L;WFC-L
3031;Wells Fargo & Company Dep Shs R;WFC-N
3032;Wells Fargo & Company;WFC-O
3033;Wells Fargo & Company Ser P;WFC-P
3034;Wells Fargo & Co;WFC-Q
3035;Wells Fargo;WFC-R
3036;Wells Fargo & Company Series T;WFC-T
3037;Wells Fargo & Company Depositar;WFC-V
3038;Wells Fargo & Company;WFC-W
3039;Wells Fargo & Company;WFC-X
3040;Wells Fargo & Co. Dep Shs Repstg 1/1000Th Int No;WFC-Y
3041;Wells Fargo and Co;WFC.W
3042;Wells Fargo Real Estate Invest;WFE-A
3043;Weatherford International Ltd;WFT
3044;Willbros Group;WG
3045;WGL Holdings Inc;WGL
3046;Winnebago Industries;WGO
3047;Western Gas Eqty Partners LP;WGP
3048;Cactus Inc. Class A;WHD
3049;Westwood Holdings Group Inc;WHG
3050;Whirlpool Corp;WHR
3051;U.S. Treasury Inflation Prot Secs Fd;WIA
3052;Wipro Ltd;WIT
3053;U.S Treasury Inflation Prot Secs Fd 2;WIW
3054;Workiva Llc;WK
3055;William Lyon Homes;WLH
3056;Westlake Chemical Corp;WLK
3057;Westlake Chemical Partners LP;WLKP
3058;Whiting Petroleum Corp;WLL
3059;Waste Management;WM
3060;Williams Companies;WMB
3061;Western Asset Mortgage Capital;WMC
3062;Weis Markets;WMK
3063;Westmoreland Resource Partners LP;WMLP
3064;Advanced Drainage Systems Inc;WMS
3065;Wal-Mart Stores;WMT
3066;Wabash National Corp;WNC
3067;Wns Ltd;WNS
3068;Worthington Industries;WOR
3069;Wideopenwest Inc;WOW
3070;Worldpay Inc.;WP
3071;W.P. Carey & Co. Llc;WPC
3072;Washington Prime Group Inc;WPG
3073;Washington Prime Group Inc 7.5;WPG-H
3074;Wp Glimcher Inc;WPG-I
3075;Wheaton Precious Metals;WPM
3076;Wpp Plc ADR;WPP
3077;Wpx Energy Inc;WPX
3078;Wpx Energy Inc;WPXP
3079;Williams Partners LP;WPZ
3080;Westar Energy;WR
3081;W.R. Berkley Corp;WRB
3082;W.R. Berkley Corp;WRB-B
3083;W.R. Berkley Corp;WRB-C
3084;W.R. Berkley Corporation 5.75%;WRB-D
3085;Wildhorse Resour;WRD
3086;Washington Real Estate Investment;WRE
3087;Weingarten Realty Investors;WRI
3088;Westrock Company;WRK
3089;Williams-Sonoma;WSM
3090;Watsco Inc;WSO
3091;Watsco Inc Cl B;WSO.B
3092;Whitestone REIT;WSR
3093;West Pharmaceutical Services;WST
3094;W&T Offshore;WTI
3095;White Mountains Insurance Group;WTM
3096;Aqua America;WTR
3097;Watts Water Technologies;WTS
3098;Select Energy Services Inc;WTTR
3099;Weight Watchers International Inc;WTW
3100;Western Union Company;WU
3101;58.Com Inc;WUBA
3102;World Wrestling Entertainment;WWE
3103;Wolverine World Wide;WWW
3104;Weyerhaeuser Company;WY
3105;Wyndham Worldwide Corp;WYN
3106;United States Steel Corp;X
3107;Cimarex Energy Co;XEC
3108;Xai Octagon Floating Alt Income Term Trust Co;XFLT
3109;Xenia Hotels & Resorts Inc;XHR
3110;Xinyuan Real Estate Co Ltd;XIN
3111;XL Company Switzerland Gmbh;XL
3112;Exxon Mobil Corp;XOM
3113;Intrexon Corp;XON
3114;Xoxo Group Inc;XOXO
3115;Xpo Logistics Inc;XPO
3116;China Rapid Finance Limited ADR;XRF
3117;Xerium Technologies;XRM
3118;Xerox Corp;XRX
3119;Xylem Inc;XYL
3120;Alleghany Corp;Y
3121;Yelp Inc;YELP
3122;Yext Inc;YEXT
3123;Yingli Green Energy Holding Company;YGE
3124;Ypf Sociedad Anonima;YPF
3125;Yirendai Ltd;YRD
3126;Yum! Brands;YUM
3127;Yum China Holdings Inc;YUMC
3128;Zayo Group Holdings Inc;ZAYO
3129;Zions Bc Dp Shs A;ZB-A
3130;Zions Bancorporation;ZB-G
3131;Zions Bancorporation;ZB-H
3132;Zimmer Biomet Holdings;ZBH
3133;Zion Bancorporation;ZBK
3134;Zendesk Inc;ZEN
3135;Zweig Fund;ZF
3136;China Southern Airlines Company;ZNH
3137;Zoe's Kitchen Inc;ZOES
3138;Zto Express [Cayman] Inc;ZTO
3139;Zweig Total Return Fund;ZTR
3140;Zoetis Inc Class A;ZTS
3141;China Zenix Auto International;ZX
3142;Zymeworks Inc;ZYME
